CMSCertificationNumber (CCN),FacilityName,AddressLine1,AddressLine2,City,State,ZipCode,CountyName,PhoneNumber,CMSRegion,MeasureCode,Score,Footnote,StartDate,EndDate
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_017_01_PPR_PD_RSRR,14.21,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_017_01_PPR_PD_RSRR_2_5,11.5,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_017_01_PPR_PD_RSRR_97_5,17.38,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_017_01_PPR_PD_VOLUME,341,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_COMP_PERF,Worse than the National Rate,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_NUMBER,61,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_OBS_RATE,14.77,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_RS_RATE,15.6,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_RS_RATE_2_5,12.63,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_RS_RATE_97_5,18.84,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_018_02_DTC_VOLUME,413,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_019_01_MSPB_NUMB,352,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_019_01_MSPB_SCORE,0.95,,10/01/2017,09/30/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_020_01_DENOMINATOR,586,,01/01/2019,12/31/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_020_01_NUMERATOR,518,,01/01/2019,12/31/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_020_01_OBS_RATE,88.4,,01/01/2019,12/31/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_021_01_ADJ_RATE,2.8,,01/01/2019,12/31/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_021_01_DENOMINATOR,557,,01/01/2019,12/31/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_021_01_NUMERATOR,19,,01/01/2019,12/31/2019
422005,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DRIVE,,MOUNT PLEASANT,SC,29464,Charleston,(843) 881-4047,4,L_021_01_OBS_RATE,3.4,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_CI_LOWER,0.894,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_CI_UPPER,4.59,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_DOPC_DAYS,1526,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_ELIGCASES,2.719,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_NUMERATOR,6,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_006_01_SIR,2.207,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_CI_LOWER,0.183,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_CI_UPPER,1.957,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_DOPC_DAYS,3690,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_ELIGCASES,4.172,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_NUMERATOR,3,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_007_01_SIR,0.719,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_009_02_DENOMINATOR,279,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_009_02_NUMERATOR,279,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_009_02_OBS_RATE,100,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_010_02_DENOMINATOR,279,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_010_02_NUMERATOR,279,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_010_02_OBS_RATE,100,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_011_03_ADJ_CHG_MOBL_SCORE,9,,01/01/2018,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_011_03_DENOMINATOR,94,,01/01/2018,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_011_03_OBS_CHG_MOBL_SCORE,8.4,,01/01/2018,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_012_01_DENOMINATOR,279,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_CI_LOWER,0.006,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_CI_UPPER,0.559,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_DOPC_DAYS,8428,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_ELIGCASES,8.821,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_NUMERATOR,1,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_014_01_SIR,0.113,,10/01/2018,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_015_01_DENOMINATOR,112,,10/01/2017,03/31/2018
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_015_01_NUMERATOR,110,,10/01/2017,03/31/2018
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_015_01_OBS_RATE,98.2,,10/01/2017,03/31/2018
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_OBS,13.5,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_OBS_READM,22,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_RSRR,14.97,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_RSRR_2_5,12.01,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_RSRR_97_5,18.49,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_017_01_PPR_PD_VOLUME,163,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_NUMBER,33,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_OBS_RATE,17.84,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_RS_RATE,25.32,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_RS_RATE_2_5,18.52,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_RS_RATE_97_5,32.69,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_018_02_DTC_VOLUME,185,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_019_01_MSPB_NUMB,152,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_019_01_MSPB_SCORE,0.89,,10/01/2017,09/30/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_020_01_DENOMINATOR,279,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_020_01_NUMERATOR,258,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_020_01_OBS_RATE,92.5,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_021_01_ADJ_RATE,9.5,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_021_01_DENOMINATOR,255,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_021_01_NUMERATOR,26,,01/01/2019,12/31/2019
422006,CONTINUECARE HOSPITAL AT PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION STREET,,COLUMBIA,SC,29201,Richland,(803) 296-3757,4,L_021_01_OBS_RATE,10.2,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_CI_LOWER,0.012,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_CI_UPPER,1.141,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_DOPC_DAYS,2426,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_ELIGCASES,4.321,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_NUMERATOR,1,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_006_01_SIR,0.231,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_CI_LOWER,Not Available,6,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_CI_UPPER,0.417,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_DOPC_DAYS,5928,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_ELIGCASES,7.185,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_NUMERATOR,0,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_007_01_SIR,0,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_009_02_DENOMINATOR,499,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_009_02_NUMERATOR,499,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_009_02_OBS_RATE,100,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_010_02_DENOMINATOR,499,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_010_02_NUMERATOR,499,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_010_02_OBS_RATE,100,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_011_03_ADJ_CHG_MOBL_SCORE,7.2,,01/01/2018,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_011_03_DENOMINATOR,115,,01/01/2018,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_011_03_OBS_CHG_MOBL_SCORE,5.8,,01/01/2018,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_012_01_DENOMINATOR,499,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_012_01_NUMERATOR,1,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_012_01_OBS_RATE,0.2,,01/01/2019,12/31/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_CI_LOWER,Not Available,6,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_CI_UPPER,0.204,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_DOPC_DAYS,14009,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_ELIGCASES,14.662,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_NUMERATOR,0,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_014_01_SIR,0,,10/01/2018,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_015_01_DENOMINATOR,186,,10/01/2017,03/31/2018
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_015_01_NUMERATOR,176,,10/01/2017,03/31/2018
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_015_01_OBS_RATE,94.6,,10/01/2017,03/31/2018
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_COMP_PERF,Worse than the National Rate,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_OBS,22.57,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_OBS_READM,95,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_RSRR,19.34,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_RSRR_2_5,16.19,,10/01/2017,09/30/2019
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH FL",,FLORENCE,SC,29501,Florence,(843) 661-3481,4,L_017_01_PPR_PD_RSRR_97_5,22.39,,10/01/2017,09/30/2019
